"","it","t_mid","K","time","br","pr"
"23143",5107,18.50770183085,816.977620649716,-36.935101988981,548,0.41217694173339
"23144",5107,9.25031771264996,187.876120713356,-29.6257913862243,697,0.0338886730215162
"23145",5107,10.5892861045685,234.521636910535,-32.7872196981434,26,0.210186111333588
"23146",5107,12.2044036490204,232.924441074079,-37.9418270768593,1006,0.141085256004741
"23147",5107,57.9038004938668,133.971954952761,-71.9673414162881,17,0.0563916659382544
"23148",5107,9.15476367932873,153.379686822512,-31.9659389312191,592,0.141326342197869
"23149",5107,10.3814380296864,223.920353266103,-33.6737286735795,589,0.00333147994188208
"23150",5108,19.1352065120814,765.569827658524,-36.860951465426,548,0.421556050589801
"23151",5108,9.66016704286117,218.6819079149,-29.4372073092259,697,0.0365313714594972
"23152",5108,9.38977702311439,244.85254946783,-32.7827229872682,26,0.225338011795417
"23153",5108,12.9780744429579,268.595050824657,-37.9688835423027,1006,0.124768193990411
"23154",5108,50.8329772388534,143.379296464864,-62.448184185653,495,0.0433122754390297
"23155",5108,11.9356358636283,227.703995386665,-32.1691971253807,592,0.133820498085824
"23156",5108,16.3509586112972,200.349624901438,-34.2902184249136,589,0.0135306667899159
"23157",5109,36.1386637663034,2113.50455863748,-36.9521846947013,548,0.399625394188892
"23158",5109,9.10165012822805,162.307832022306,-29.5596220243133,697,0.0479989790177863
"23159",5109,13.9952027449744,347.102145570767,-33.4584421804608,24,0.238807875404437
"23160",5109,12.605748662726,237.627111375034,-38.3082076469624,951,0.13166183703262
"23161",5109,39.829676383174,193.798272273102,-51.7956950836722,495,0.0333584449490818
"23162",5109,11.165910161228,203.452579468269,-32.2352164888998,592,0.136728069238094
