"","nelb","ne","neub"
"156",241.478338877893,272.047205062123,306.48579962088
"157",251.744219770028,283.200752599607,318.587915727519
"158",262.254105786076,294.610965811642,330.960008867389
"159",272.82258348517,306.069853978529,343.368772180586
"160",283.635319162119,317.787486316636,356.051872375328
"161",294.607433280807,329.669156427573,368.903633860714
"162",305.65881742145,341.626399283811,381.826369911983
"163",316.760342034273,353.628640629028,394.788105954261
"164",327.956702652287,365.728165047667,407.849846115047
"165",339.143468688498,377.810885716604,420.886965383585
"166",350.358609653065,389.922352688158,433.953774609454
"167",361.791285049256,402.276161118226,447.291343079161
"168",373.20712484298,414.614028688368,460.614981178414
"169",384.781329166506,427.134358527194,474.14920217059
"170",396.407527038259,439.722198064464,487.769778024377
"171",408.174925572744,452.480299631417,501.594803422213
"172",419.813900905493,465.113492604764,515.301090641354
"173",431.348852706884,477.653519997631,528.928925472684
"174",442.715642313515,490.03355756494,542.408861554745
"175",453.76089969049,502.087997127599,555.562096759672
"176",464.308315779127,513.626182088239,568.182489869591
"177",474.367574032528,524.663276631018,580.291674460699
"178",484.140595744509,535.426116643682,592.144366541452
"179",493.547262319566,545.828658443864,603.648215934632
"180",502.629619186205,555.919377426536,614.85901825419
"181",511.420636443604,565.735724482888,625.819310268431
"182",520.048074209095,575.418671518106,636.684691189789
"183",528.383357965722,584.824985859157,647.295678277875
"184",536.571700591823,594.113800294278,657.82673091181
"185",544.489391983121,603.146614722821,668.122913334695
"186",552.128376887495,611.913067440546,678.171269180748
"187",559.474442359254,620.395972293896,687.951286595751
"188",566.657059143075,628.736961297747,697.618003911803
"189",573.688843940267,636.947900458855,707.182355355659
"190",580.513867658118,644.964679207904,716.571059885062
"191",587.135097655147,652.788867403377,725.784077817252
"192",593.650743896813,660.528126160988,734.939541363706
"193",600.020386579181,668.136659381425,743.98571380951
"194",606.309931010149,675.687039463162,753.002634375208
"195",612.272226527397,682.903859264995,761.683546621163
"196",618.117073046027,690.019951591757,770.286980180592
"197",623.349984000109,696.483747097193,778.197838167365
"198",628.139585841945,702.48280767818,785.624893266305
"199",632.282994551813,707.790955731295,792.316164331014
"200",635.944698919673,712.592723516638,798.478846464918
"201",639.152690974553,716.920768180599,804.15117562123
"202",641.811505046481,720.670059919847,809.217864094322
"203",644.362172746984,724.336523821178,814.23680956418
"204",646.517672513262,727.600704800557,818.852767888426
"205",648.489727096783,730.702846484427,823.338639843649
"206",650.251560002638,733.615965516132,827.667964161413
"207",651.495917069642,735.997872777092,831.460112856701
"208",652.19844759167,737.824510710362,834.692279037461
"209",652.633130425709,739.40813288831,837.720859535206
"210",652.687375638862,740.624827514716,840.410211081986
"211",652.376543117262,741.494625782262,842.786709400661
"212",651.625414711255,741.93471990935,844.760066411599
"213",650.992397531681,742.580718119631,847.054627694375
"214",650.202726772794,743.123525100565,849.323681398312
"215",649.074169057689,743.358140000789,851.337721708533
"216",647.874175783425,743.591239106783,853.449560954868
"217",646.544828032129,743.758369982785,855.588799005846
"218",645.085024098242,743.859035894828,857.757108926646
"219",643.291524821779,743.65973833057,859.687692243585
"220",641.096317600944,743.080191192095,861.287384411063
"221",638.617432119953,742.253238255386,862.707220302002
"222",635.67304957176,740.96473703452,863.696741427852
"223",632.232036616148,739.172573167357,864.201845650186
"224",628.188939328098,736.74645290891,864.063822031675
"225",623.522704721503,733.651968669372,863.232737247079
"226",618.067301629319,729.683181804128,861.455612364884
"227",611.999159612716,725.033249759325,858.944338402726
"228",605.370387621815,719.750031005156,855.740746036543
"229",598.359577988633,714.0311634382,852.063744136463
"230",590.756025642302,707.614128675435,847.588062359056
"231",582.754597300039,700.716308936155,842.555936725299
"232",574.418612774497,693.400242303348,837.027013633859
"233",565.606817118992,685.483556167351,830.767401583463
"234",556.404415663062,677.05462367292,823.866508842502
"235",546.806898195594,668.094840714516,816.28581801412
"236",537.055995576244,658.885112265847,808.350702238732
"237",527.414070801488,649.735940558034,800.427625700808
"238",517.629305420586,640.332797364202,792.123025274058
"239",507.847759870444,630.846875111005,783.635985593093
"240",497.918429059882,621.08523140428,774.718994428134
"241",487.930053708847,611.150056079304,765.487569799523
"242",477.794017354932,600.924658318645,755.786870196676
"243",467.459746228505,590.339012174421,745.519057216781
"244",457.019018651719,579.501617602128,734.809955599252
"245",446.149330477321,568.000540151504,723.131453020975
"246",434.823275044203,555.792459586785,710.415646683416
"247",423.042887347328,542.871521180075,696.642107272698
"248",410.925490947696,529.379597782496,681.979494389721
"249",398.42853966474,515.256201978272,666.340202186498
"250",385.573882590213,500.523626711346,649.742921417048
"251",372.772729484054,485.70824085598,632.858781171926
"252",359.926613133154,470.683079973231,615.521480461152
"253",347.030622992468,455.44202881325,597.720857660538
"254",333.92705296447,439.779938280293,579.187557272866
"255",320.755902383706,423.880070623011,560.15902727312
"256",307.710702850868,407.998847393946,540.972601643515
"257",294.70495168822,392.026448104666,521.486779007871
"258",281.997007007754,376.308959688746,502.162894013029
"259",269.582276562213,360.847093729437,483.008848776939
"260",257.620762488817,345.861136076339,464.325640109105
"261",245.98160358709,331.184692942907,445.900421983605
"262",234.692687425402,316.862581652929,427.801550841556
"263",223.830051888226,303.004702718833,410.185536281681
"264",213.335624422132,289.540940468284,392.967449455952
"265",203.18714421288,276.448847772246,376.125988337789
"266",193.468107225206,263.848971727573,359.833364166121
"267",184.185844603234,251.759037058709,344.123148427964
"268",175.31372802617,240.150341563298,328.965604703585
"269",166.865978646133,229.04945052682,314.405915527549
"270",158.829555391738,218.44545248539,300.437885089169
"271",151.218286401731,208.363857348039,287.104807771826
"272",143.90677754598,198.638692584241,274.186739946766
"273",136.960341013402,189.365291758391,261.821878197804
"274",130.330175935177,180.48178312059,249.931942504159
"275",124.016842239644,171.993865373033,238.531228434235
"276",117.912086715499,163.756414871585,227.425060132279
"277",112.136732731786,155.940811722998,216.856119920948
"278",106.695620177757,148.557812797683,206.844701839339
"279",101.524273019385,141.52161322611,197.276635571639
"280",96.6558373714115,134.881649945269,188.22515004499
"281",92.1420004118897,128.713023207203,179.799030508134
"282",87.9681499774553,122.998309426988,171.977973002437
"283",84.0827126150241,117.668214372873,164.668910446478
"284",80.513372660928,112.763784791853,157.932412223419
"285",77.2244402198894,108.237297893786,151.70472744108
"286",74.2374301728279,104.120800809953,146.033357244012
"287",71.5542838835888,100.418750404668,140.926928277843
"288",69.1326722390653,97.073362299785,136.306573476563
"289",66.9625945092281,94.0719532106894,132.156354539915
"290",65.0226098305592,91.3856075941803,128.437312761208
"291",63.2956670469796,88.9914159846915,125.118708569457
"292",61.7588135232344,86.8580495806449,122.157799778901
"293",60.4380634119064,85.0228393808992,119.608121245097
"294",59.2579976783155,83.3804574385822,117.322571721172
"295",58.2293331205876,81.9466343182217,115.324193429756
"296",57.3431423971568,80.7093882154862,113.596937206584
"297",56.5641669307914,79.6196674317934,112.072567951116
"298",55.895105144842,78.6818095786562,110.757948169692
"299",55.3429732560399,77.9061687452037,109.668324115452
"300",54.8703065085859,77.2404967728811,108.730836792171
"301",54.5082763301995,76.7291620647158,108.008631120328
"302",54.2478966820408,76.3599893351996,107.485235887535
"303",54.0880460293626,76.1319186090474,107.159889413423
"304",54.0225548690512,76.0368257282655,107.021944460883
"305",54.0593567788593,76.0864735336578,107.088796458857
"306",54.1753712529466,76.2490488907994,107.316614954167
"307",54.3689859715429,76.5230683165895,107.70441787622
"308",54.6726060994588,76.95495955695,108.318703330852
"309",55.0803083607476,77.5372759534058,109.150245181979
"310",55.5405603104469,78.1986069661824,110.100115974186
"311",56.0611574228549,78.9512494110978,111.187497192703
"312",56.65644627842,79.8168566876776,112.444938395789
"313",57.34905574995,80.8288941794637,113.921843155729
"314",58.0720761534596,81.8950465781335,115.490939850531
"315",58.8773674454853,83.0904741670095,117.261134402637
"316",59.7507104916399,84.3975019756704,119.210939604307
"317",60.6732451425108,85.7921987793175,121.310494503827
"318",61.6119323211671,87.2309031085149,123.502545212544
"319",62.5681147772253,88.7186836674394,125.798976998236
"320",63.5054798615958,90.207608601377,128.137172844201
"321",64.4121176370444,91.6843234337892,130.503629936198
"322",65.2814983984867,93.1431684001271,132.895997065771
"323",66.0951161105939,94.5615248733773,135.288089537755
"324",66.8024443934056,95.8710601894064,137.588680553553
"325",67.4027727885158,97.0739568968824,139.806609101745
"326",67.8693775716158,98.1349190351937,141.897018635274
"327",68.2204472705286,99.0824735724961,143.906071596301
"328",68.4193771433298,99.8659598437824,145.765868558367
"329",68.4698057309539,100.491718637781,147.489618335656
"330",68.362602939349,100.946843423533,149.061983585031
"331",68.116141800197,101.257641685206,150.523939387593
"332",67.6930291349049,101.367893395813,151.794799890356
"333",67.0972837427392,101.280460746468,152.878494580296
"334",66.3104186694227,100.963463039748,153.725780556397
"335",65.4097847202826,100.527255153935,154.498735502651
"336",64.3502837561378,99.8984967002763,155.084159081478
"337",63.1669537447128,99.1232374026511,155.546778983382
"338",61.9266003185059,98.2975538041143,156.030026421219
"339",60.621005310289,97.4032718988421,156.503464897001
"340",59.2388816795959,96.416133978726,156.925158406655
"341",57.7750164366814,95.3200665840184,157.263738791653
"342",56.2176600373495,94.0871256945322,157.466305349198
"343",54.5673586585001,92.7076952394654,157.506556445256
"344",52.8443464250164,91.2041108127901,157.409266873133
"345",51.048340635369,89.5649040568793,157.142660052696
"346",49.222070376368,87.8518939758483,156.798672142998
"347",47.3352219871023,86.002890286871,156.257789172531
"348",45.4231246075262,84.0686299968428,155.593315312682
"349",43.4874318222015,82.0424268446248,154.779427538401
"350",41.5529345110631,79.9601290196198,153.866924395725
"351",39.6261054303379,77.8260868755381,152.851251279456
"352",37.7267004127885,75.6709178665329,151.778123931097
"353",35.8595407195538,73.4988498329075,150.645569306319
"354",34.0265840273291,71.3091809792961,149.441956555318
"355",32.24419123258,69.1311270195495,148.216238035588
"356",30.5145864688898,66.967377637506,146.966752186418
"357",28.8480442490973,64.8386048815042,145.73066536777
"358",27.263143603823,62.7861238965232,144.594380282572
"359",25.7518979771301,60.7959604099866,143.529180080441
"360",24.3141064804337,58.8710708706343,142.542889176054
